text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,statusSource,screenName,retweetCount,isRetweet,retweeted
"RT @ModiBharosa: Huge support for PM @narendramodi ’s #demonetization Move Across the Nation 
80-86% people back demonetization: C-voter su…",False,0,,11/23/2016 9:28,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",iamiteshh,270,True,False
#Delhi: #SamajwadiParty's Jaya Bachchan joins #TMC protest at Jantar Mantar over #demonetization issue https://t.co/p5DAFSOwPm,False,0,,11/23/2016 9:28,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",News_Pictures1,1,False,False
"RT @bsindia: Unable to withdraw money for exam fees, teen hangs himself #Demonetization
https://t.co/2IiIELPLlf https://t.co/mMgPS675Uo",False,0,,11/23/2016 9:28,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sjain_spn,16,True,False
"Bhaichung Bhutia protest against #Demonetization 

Trinamul Congress leader Bhaichung Bhutia today stages protest... https://t.co/nBfHgDbwaH",False,0,,11/23/2016 9:27,False,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",SikkimMessenger,0,False,False
"RT @MahikaInfra: Must Vote

After 9days of #demonetization Only 4-5Lakhs cr returned to Bank out of 14.5 Lakhs cr 

Kahan gaya 10 Lakhs Cr…",False,0,,11/23/2016 9:27,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Modimay12,104,True,False
RT @BUnlimted: After #Demonetization Kumar vishwas is getting only 500-1000 notes at GB road #WhatsTheDealModiji,False,0,,11/23/2016 9:27,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sonuxanand,4,True,False
RT @centerofright: #DeMonetization -heard from HNIs that they r getting calls to convert their BM to new notes with 30% cut - means new not…,False,0,,11/23/2016 9:27,False,,"<a href=""http://www.metrotwit.com/"" rel=""nofollow"">MetroTwit</a>",NR_Tatvamasi,18,True,False
"RT @aruproytweets: Our top story today. Ministers, bureaucrats admit to glaring lack of cohesive planning #Demonetization https://t.co/Qsxc…",False,0,,11/23/2016 9:25,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reenu1966,23,True,False
RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,False,0,,11/23/2016 9:25,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dkal20,637,True,False
"RT @ModiBharosa: Huge support for PM @narendramodi ’s #demonetization Move Across the Nation 
80-86% people back demonetization: C-voter su…",False,0,,11/23/2016 9:25,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SacredMonk,270,True,False
RT @ShashiTharoor: Joined the line of Opposition MPs demonstrating solidarity on #demonetization &amp;demanding that @PMOIndia address Parliame…,False,0,,11/23/2016 9:25,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",itz_saurabh,71,True,False
RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG,False,0,,11/23/2016 9:24,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pushpendra_yuvi,275,True,False
@DrKumarVishwas @AartiTikoo u can't compare this to the fake notes racket that has been disabled by #demonetization,False,0,DrKumarVishwas,11/23/2016 9:24,False,8.01341e+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nytynagarwal,0,False,False
"RT @ModiBharosa: Huge support for PM @narendramodi ’s #demonetization Move Across the Nation 
80-86% people back demonetization: C-voter su…",False,0,,11/23/2016 9:24,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nagendrapanwar,270,True,False
"RT @ModiBharosa: Huge support for PM @narendramodi ’s #demonetization Move Across the Nation 
80-86% people back demonetization: C-voter su…",False,0,,11/23/2016 9:24,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abhiinamo,270,True,False
"#YSRCongress Party chief #JaganmohanReddy against #ChandrababuNaidu ; He knew about #demonetization
https://t.co/WjzNl1qve9",False,1,,11/23/2016 9:24,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",inlivetoday,0,False,False
"RT @ModiBharosa: Huge support for PM @narendramodi ’s #demonetization Move Across the Nation 
80-86% people back demonetization: C-voter su…",False,0,,11/23/2016 9:24,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sdt_83,270,True,False
"RT @tech2eets: Indian PC market is expected to be ""sluggish"" because of #demonetization, says IDC. https://t.co/S4xmwoqeSM https://t.co/pu9…",False,0,,11/23/2016 9:24,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",firstpost,3,True,False
"RT @PIB_India: Watch briefing on #Demonetization by DEA Secy @DasShaktikanta this morning here:
https://t.co/TDj2A6uO5u",False,0,,11/23/2016 9:23,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",minustax,105,True,False
"RT @jenaanindya: 200 MPs from opposition parties forming a chain in d Parliament premises to protest against #Demonetization 
Never vote fo…",False,0,,11/23/2016 9:23,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Chaurasiajayan1,2,True,False
Amitabh Bachchan doesn't like long queues. #amitabhbachchan #queue #bank #demonetization… https://t.co/lbzma9bfoW,False,0,,11/23/2016 9:23,False,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",AzanulIslam,0,False,False
"RT @AnandGadeSakal: Vegetable &amp; Fruit Grower's suffering more after #demonetization, need special provision's
@PMOIndia",False,0,,11/23/2016 9:23,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AGROWON,3,True,False
"RT @ModiBharosa: Huge support for PM @narendramodi ’s #demonetization Move Across the Nation 
80-86% people back demonetization: C-voter su…",False,0,,11/23/2016 9:22,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",himdevs,270,True,False
"RT @ModiBharosa: Huge support for PM @narendramodi ’s #demonetization Move Across the Nation 
80-86% people back demonetization: C-voter su…",False,0,,11/23/2016 9:22,False,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",medha_gupta01,270,True,False
RT @airnewsalerts: Samajwadi Party's Jaya Bachchan and AAP join TMC protest against  #demonetization at Jantar Mantar. https://t.co/U8g4C7H…,False,0,,11/23/2016 9:22,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GandhiGoldy,9,True,False
"RT @ModiBharosa: Huge support for PM @narendramodi ’s #demonetization Move Across the Nation 
80-86% people back demonetization: C-voter su…",False,0,,11/23/2016 9:21,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lallamitabh,270,True,False
"RT @jenaanindya: 200 MPs from opposition parties forming a chain in d Parliament premises to protest against #Demonetization 
Never vote fo…",False,0,,11/23/2016 9:20,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",varibar02_dr,2,True,False
RT @airnewsalerts: Samajwadi Party's Jaya Bachchan and AAP join TMC protest against  #demonetization at Jantar Mantar. https://t.co/U8g4C7H…,False,0,,11/23/2016 9:20,False,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",jamnadassrajora,9,True,False
RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,False,0,,11/23/2016 9:20,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rajeev_chhikara,637,True,False
"RT @ModiBharosa: Huge support for PM @narendramodi ’s #demonetization Move Across the Nation 
80-86% people back demonetization: C-voter su…",False,0,,11/23/2016 9:20,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",angadi_ashok,270,True,False
RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG,False,0,,11/23/2016 9:20,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PaidMedia_,275,True,False
RT @airnewsalerts: Samajwadi Party's Jaya Bachchan and AAP join TMC protest against  #demonetization at Jantar Mantar. https://t.co/U8g4C7H…,False,0,,11/23/2016 9:19,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mithu796311,9,True,False
"Today farmers, housewives, poor are in distress after Govt's #demonetization move: Shivpal Singh Yadav (SP) https://t.co/2tMLdRVEAp",False,0,,11/23/2016 9:19,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",News_Pictures1,0,False,False
Odisha people have no money. So no Guv headache or pain for #demonetization. Thanks @CMO_Odisha for making us… https://t.co/3pXZQPEHre,False,1,,11/23/2016 9:18,True,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Raajjeeb,0,False,False
RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG,False,0,,11/23/2016 9:18,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GHOSTBUSTOR,275,True,False
RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,False,0,,11/23/2016 9:18,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rahul83verma,637,True,False
"RT @ModiBharosa: Huge support for PM @narendramodi ’s #demonetization Move Across the Nation 
80-86% people back demonetization: C-voter su…",False,0,,11/23/2016 9:18,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",d889e9b8440f4db,270,True,False
"RT @ModiBharosa: Huge support for PM @narendramodi ’s #demonetization Move Across the Nation 
80-86% people back demonetization: C-voter su…",False,0,,11/23/2016 9:18,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",eparitosh,270,True,False
"RT @ModiBharosa: Huge support for PM @narendramodi ’s #demonetization Move Across the Nation 
80-86% people back demonetization: C-voter su…",False,0,,11/23/2016 9:17,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dhanusat,270,True,False
RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,False,0,,11/23/2016 9:17,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",dhruvbhim,637,True,False
"RT @ModiBharosa: Huge support for PM @narendramodi ’s #demonetization Move Across the Nation 
80-86% people back demonetization: C-voter su…",False,0,,11/23/2016 9:16,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",snchaudhary2,270,True,False
"RT @ModiBharosa: Huge support for PM @narendramodi ’s #demonetization Move Across the Nation 
80-86% people back demonetization: C-voter su…",False,0,,11/23/2016 9:16,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",neo_nationalist,270,True,False
RT @karnataka_ioc: @indianoilcl giving cash through Mini ATMs to people in Hinterland. #IndiaKaDil. Helping rural people in #Demonetization…,False,0,,11/23/2016 9:15,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JaiMataKi4,18,True,False
"RT @ModiBharosa: Huge support for PM @narendramodi ’s #demonetization Move Across the Nation 
80-86% people back demonetization: C-voter su…",False,0,,11/23/2016 9:15,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",agrwal_akhil,270,True,False
"RT @tweepul: Even if you're 100% white money &amp; even if you're unaffected, this #demonetization move has given a lot of folks a reason to pa…",False,0,,11/23/2016 9:15,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jayantugra,48,True,False
"RT @NazemNaqvi: #Demonetization : Situation 'much better', over Rs 6 lakh crore deposited, government tells #SC https://t.co/GBzxuWLd2u via…",False,0,,11/23/2016 9:15,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NaradUwacha,1,True,False
RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,False,0,,11/23/2016 9:14,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DebDip00,637,True,False
"RT @myvotetoday: Day 6 of #wintersession &amp; no constructive #debate on #DeMonetization.

Only noise, chaos &amp; disruptions by obstructionist #…",False,0,,11/23/2016 9:14,False,,"<a href=""http://www.netvibes.com/"" rel=""nofollow"">Netvibes Widget</a>",sushthesis,4,True,False
"RT @ModiBharosa: Huge support for PM @narendramodi ’s #demonetization Move Across the Nation 
80-86% people back demonetization: C-voter su…",False,0,,11/23/2016 9:14,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TheVisuality,270,True,False
RT @centerofright: #DeMonetization - Some thoughts - 2 weeks over after that 8.00 PM speech. Lines hv reduced at banks for exchange. ATMs h…,False,0,,11/23/2016 9:14,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",OldSunil,36,True,False
RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,False,0,,11/23/2016 9:14,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gopsec2,637,True,False
RT @bsindia: Supreme Court refuses to stay petitions against #Demonetization https://t.co/LEAj1IwvLy https://t.co/qRw30XKE3z,False,0,,11/23/2016 9:14,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TariqueKhanJave,12,True,False
RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,False,0,,11/23/2016 9:14,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kaushikbanerje5,637,True,False
RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;…,False,0,,11/23/2016 9:14,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Vijay_Hitaishi,331,True,False
